date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:37:07	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5335-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5335-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:07	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5335-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5335-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:07	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5333-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5333-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:07	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5333-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5333-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:08	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5339-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5339-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:08	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5339-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5339-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:08	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5329-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5329-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:08	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5329-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5329-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:09	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5331-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5331-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:09	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5331-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5331-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:09	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5327-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5327-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:09	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5327-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5327-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:09	82/82	---M--	200	added ('OK')	image/png	etag:%2252-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5337-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5337-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:10	87/87	---M--	200	added ('OK')	image/png	etag:%2257-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u5337-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u5337-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/nuestrahistoria.html)
11:37:10	4414/4414	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%22113e-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/ensayos-favicon.ico?354178551	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/ensayos-faviconc724.ico	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:11	117439/117439	---M--	200	added ('OK')	text/css	etag:%221cabf-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/css/ensayos.css?186669011	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/css/ensayosc96a.css	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:11	30007/30007	---M--	200	added ('OK')	image/png	etag:%227537-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/logo_lec2-u783.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/logo_lec2-u783.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:11	176801/176801	---M--	200	added ('OK')	image/png	etag:%222b2a1-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/lab1-u4654.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/lab1-u4654.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:12	191424/191424	---M--	200	added ('OK')	image/png	etag:%222ebc0-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/lab2-u4658.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/lab2-u4658.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:12	201304/201304	---M--	200	added ('OK')	image/png	etag:%2231258-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/lab3-u4652.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/lab3-u4652.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:12	196078/196078	---M--	200	added ('OK')	image/png	etag:%222fdee-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08883-u4660.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08883-u4660.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:12	221233/221233	---M--	200	added ('OK')	image/png	etag:%2236031-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08885-u4666.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08885-u4666.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:12	244985/244985	---M--	200	added ('OK')	image/png	etag:%223bcf9-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08887-u4662.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08887-u4662.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:13	205962/205962	---M--	200	added ('OK')	image/png	etag:%223248a-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08888-u4664.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08888-u4664.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:13	193204/193204	---M--	200	added ('OK')	image/png	etag:%222f2b4-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08890-u4656.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08890-u4656.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:13	191250/191250	---M--	200	added ('OK')	image/png	etag:%222eb12-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08891-u4668.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08891-u4668.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:13	169233/169233	---M--	200	added ('OK')	image/png	etag:%2229511-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08892-u4650.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/dsc08892-u4650.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:13	8887/8887	---M--	200	added ('OK')	image/png	etag:%2222b7-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/lecsombra.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/lecsombra.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:14	9285/9285	---M--	200	added ('OK')	image/png	etag:%222445-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/lec.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/lec.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:15	1233/1233	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Feb%202026%2014:37:15%20GMT	https://dl.dropbox.com/u/87628086/Ipsep/2011%20-%20Certificado%20(color).gif	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/dl.dropbox.com/u/87628086/Ipsep/2011%20-%20Certificado%20(color).b6.delayed	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:15	306/306	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Feb%202026%2014:37:15%20GMT	https://www.ing.unrc.edu.ar/grupos/ipsep/images/curva-de-desconexi%c3%b3n-c.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/curva-de-desconexi%c3%b3n-c.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:15	39330/39330	---M--	200	added ('OK')	image/jpeg	etag:%2299a2-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/abb_interruptor_termomagnetico.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/abb_interruptor_termomagnetico.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:15	14647/14647	---M--	200	added ('OK')	image/png	etag:%223937-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/interruptores-termomagneticos-5sy-siemens.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/interruptores-termomagneticos-5sy-siemens.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:15	6639/6639	---M--	200	added ('OK')	image/jpeg	etag:%2219ef-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/int%20termomagn%20schneider%20hp%20industrial%203.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/int%20termomagn%20schneider%20hp%20industrial%203.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:16	5084/5084	---M--	200	added ('OK')	image/jpeg	etag:%2213dc-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/diferencial-2-x-40-a-30-ma-siemens.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/diferencial-2-x-40-a-30-ma-siemens.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:16	8395/8395	---M--	200	added ('OK')	image/jpeg	etag:%2220cb-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/8_1_b.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/8_1_b.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:16	21868/21868	---M--	200	added ('OK')	image/jpeg	etag:%22556c-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/seriedp100.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/seriedp100.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:16	9863/9863	---M--	200	added ('OK')	image/jpeg	etag:%222687-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/2csc40055f0001.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/2csc40055f0001.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:17	15658/15658	---M--	200	added ('OK')	image/jpeg	etag:%223d2a-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/nh-fuses-home.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/nh-fuses-home.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:17	14466/14466	---M--	200	added ('OK')	image/jpeg	etag:%223882-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/diazed-fuses-mainphoto.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/diazed-fuses-mainphoto.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:17	20144/20144	---M--	200	added ('OK')	image/jpeg	etag:%224eb0-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/interruptor-seccionador-de-baja-tension-25580-2358675.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/interruptor-seccionador-de-baja-tension-25580-2358675.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:17	67941/67941	---M--	200	added ('OK')	image/gif	etag:%2210965-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/contactores.gif	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/contactores.gif	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:18	14177/14177	---M--	200	added ('OK')	image/jpeg	etag:%223761-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/fines%20de%20carrera-u4898.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/fines%20de%20carrera-u4898.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:18	7323/7323	---M--	200	added ('OK')	image/jpeg	etag:%221c9b-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/comando_sinalizacao_g-u4902.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/comando_sinalizacao_g-u4902.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:18	4213/4213	---M--	200	added ('OK')	image/jpeg	etag:%221075-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/20036.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/20036.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:18	3514/3514	---M--	200	added ('OK')	image/jpeg	etag:%22dba-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/40051.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/40051.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:18	3942/3942	---M--	200	added ('OK')	image/jpeg	etag:%22f66-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/40035.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/40035.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:19	18634/18634	---M--	200	added ('OK')	image/jpeg	etag:%2248ca-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/brasikon01_0.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/brasikon01_0.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:19	24704/24704	---M--	200	added ('OK')	image/jpeg	etag:%226080-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/26014_f01.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/26014_f01.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:19	131869/131869	---M--	200	added ('OK')	image/jpeg	etag:%222031d-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/ultima-novedad-en-protecci%c3%b3n-contra-sobretensiones.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/ultima-novedad-en-protecci%c3%b3n-contra-sobretensiones.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:19	12753/12753	---M--	200	added ('OK')	image/jpeg	etag:%2231d1-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/pv_19660900004901.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/pv_19660900004901.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:19	20120/20120	---M--	200	added ('OK')	image/jpeg	etag:%224e98-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen1.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen1.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:20	28701/28701	---M--	200	added ('OK')	image/jpeg	etag:%22701d-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen2-u4941.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen2-u4941.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:20	22132/22132	---M--	200	added ('OK')	image/jpeg	etag:%225674-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen4.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen4.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:20	18430/18430	---M--	200	added ('OK')	image/jpeg	etag:%2247fe-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen5.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen5.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:20	24570/24570	---M--	200	added ('OK')	image/jpeg	etag:%225ffa-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen6.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen6.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:21	18730/18730	---M--	200	added ('OK')	image/jpeg	etag:%22492a-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen7.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen7.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:21	26770/26770	---M--	200	added ('OK')	image/jpeg	etag:%226892-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen8.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen8.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:21	18926/18926	---M--	200	added ('OK')	image/jpeg	etag:%2249ee-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen9.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen9.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:21	11664/11664	---M--	200	added ('OK')	image/jpeg	etag:%222d90-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen10.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen10.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:22	28006/28006	---M--	200	added ('OK')	image/jpeg	etag:%226d66-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen11.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen11.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:22	10873/10873	---M--	200	added ('OK')	image/jpeg	etag:%222a79-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen12.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen12.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:22	13829/13829	---M--	200	added ('OK')	image/jpeg	etag:%223605-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen13.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen13.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:22	34595/34595	---M--	200	added ('OK')	image/jpeg	etag:%228723-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/imagen14.jpg	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/imagen14.jpg	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:22	1460/1460	---M--	200	added ('OK')	image/png	etag:%225b4-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u4602-r.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u4602-r.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
11:37:23	2051/2051	---M--	200	added ('OK')	image/png	etag:%22803-4d1d91e853f40%22	https://www.ing.unrc.edu.ar/grupos/ipsep/images/u4602-a.png	C:/Users/combi.MAR_NOTEBOOK/OneDrive/Desktop/IPSEP/ipsep/www.ing.unrc.edu.ar/grupos/ipsep/images/u4602-a.png	(from https://www.ing.unrc.edu.ar/grupos/ipsep/ensayos.html)
